frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
3302,-1,-1.0 -1.0 -1.0 -1.0,875.9463793945313 2081.7610557725693 1090.074833984375 2159.1873958333335,0,0,0
3303,-1,-1.0 -1.0 -1.0 -1.0,876.2214111328125 2081.6744303385417 1090.3498291015626 2159.159375,0,0,0
3304,-1,-1.0 -1.0 -1.0 -1.0,876.4964428710938 2081.587804904514 1090.62482421875 2159.131354166667,0,0,0
3305,-1,-1.0 -1.0 -1.0 -1.0,876.771474609375 2081.501179470486 1090.8998193359375 2159.1033333333335,0,0,0
3306,-1,-1.0 -1.0 -1.0 -1.0,877.0465063476563 2081.4145540364584 1091.174814453125 2159.0753125,0,0,0
3307,-1,-1.0 -1.0 -1.0 -1.0,877.3215380859375 2081.3279286024303 1091.4498095703125 2159.0472916666668,0,0,0
3308,-1,-1.0 -1.0 -1.0 -1.0,877.5965698242187 2081.2413031684027 1091.7248046875 2159.0192708333334,0,0,0
3309,-1,-1.0 -1.0 -1.0 -1.0,877.8716015625 2081.154677734375 1091.9997998046874 2158.99125,0,0,0
3310,-1,-1.0 -1.0 -1.0 -1.0,878.1466333007812 2081.068052300347 1092.274794921875 2158.9632291666667,0,0,0
3311,-1,-1.0 -1.0 -1.0 -1.0,878.4216650390625 2080.9814268663195 1092.5497900390626 2158.9352083333333,0,0,0
3312,-1,-1.0 -1.0 -1.0 -1.0,878.6966967773437 2080.894801432292 1092.82478515625 2158.9071875,0,0,0
3313,-1,-1.0 -1.0 -1.0 -1.0,878.971728515625 2080.808175998264 1093.0997802734375 2158.8791666666666,0,0,0
3314,-1,-1.0 -1.0 -1.0 -1.0,879.2467602539062 2080.721550564236 1093.374775390625 2158.8511458333332,0,0,0
3315,-1,-1.0 -1.0 -1.0 -1.0,879.5217919921874 2080.6349251302086 1093.6497705078125 2158.823125,0,0,0
3316,-1,-1.0 -1.0 -1.0 -1.0,879.7968237304688 2080.5482996961805 1093.924765625 2158.7951041666665,0,0,0
3317,-1,-1.0 -1.0 -1.0 -1.0,880.07185546875 2080.461674262153 1094.1997607421874 2158.767083333333,0,0,0
3318,-1,-1.0 -1.0 -1.0 -1.0,880.3468872070313 2080.375048828125 1094.474755859375 2158.7390625,0,0,0
3319,-1,-1.0 -1.0 -1.0 -1.0,880.6219189453125 2080.288423394097 1094.7497509765626 2158.7110416666665,0,0,0
3320,-1,-1.0 -1.0 -1.0 -1.0,880.8969506835938 2080.2017979600696 1095.02474609375 2158.6830208333336,0,0,0
3321,-1,-1.0 -1.0 -1.0 -1.0,881.171982421875 2080.1151725260415 1095.2997412109376 2158.655,0,0,0
3322,-1,-1.0 -1.0 -1.0 -1.0,881.4470141601563 2080.028547092014 1095.574736328125 2158.626979166667,0,0,0
3323,-1,-1.0 -1.0 -1.0 -1.0,881.7220458984375 2079.9419216579863 1095.8497314453125 2158.5989583333335,0,0,0
3324,-1,-1.0 -1.0 -1.0 -1.0,881.9970776367187 2079.8552962239582 1096.1247265625 2158.5709375,0,0,0
3325,-1,-1.0 -1.0 -1.0 -1.0,882.272109375 2079.7686707899306 1096.3997216796874 2158.5429166666668,0,0,0
3326,-1,-1.0 -1.0 -1.0 -1.0,882.5471411132812 2079.6820453559026 1096.674716796875 2158.5148958333334,0,0,0
3327,-1,-1.0 -1.0 -1.0 -1.0,882.8221728515625 2079.595419921875 1096.9497119140624 2158.486875,0,0,0
3328,-1,-1.0 -1.0 -1.0 -1.0,883.0972045898437 2079.5087944878474 1097.22470703125 2158.4588541666667,0,0,0
3329,-1,-1.0 -1.0 -1.0 -1.0,883.372236328125 2079.4221690538193 1097.4997021484376 2158.4308333333333,0,0,0
3330,-1,-1.0 -1.0 -1.0 -1.0,883.6472680664062 2079.3355436197917 1097.774697265625 2158.4028125,0,0,0
3331,-1,-1.0 -1.0 -1.0 -1.0,883.9222998046876 2079.248918185764 1098.0496923828125 2158.3747916666666,0,0,0
3332,-1,-1.0 -1.0 -1.0 -1.0,884.1973315429688 2079.162292751736 1098.3246875 2158.3467708333333,0,0,0
3333,-1,-1.0 -1.0 -1.0 -1.0,884.47236328125 2079.0756673177084 1098.5996826171875 2158.31875,0,0,0
3334,-1,-1.0 -1.0 -1.0 -1.0,884.7473950195313 2078.9890418836803 1098.874677734375 2158.2907291666666,0,0,0
3335,-1,-1.0 -1.0 -1.0 -1.0,885.0224267578125 2078.9024164496527 1099.1496728515624 2158.262708333333,0,0,0
3336,-1,-1.0 -1.0 -1.0 -1.0,885.2974584960938 2078.815791015625 1099.42466796875 2158.2346875,0,0,0
3337,-1,-1.0 -1.0 -1.0 -1.0,885.572490234375 2078.729165581597 1099.6996630859376 2158.2066666666665,0,0,0
3338,-1,-1.0 -1.0 -1.0 -1.0,885.8475219726563 2078.6425401475694 1099.974658203125 2158.178645833333,0,0,0
3339,-1,-1.0 -1.0 -1.0 -1.0,886.1225537109375 2078.555914713542 1100.2496533203125 2158.150625,0,0,0
3340,-1,-1.0 -1.0 -1.0 -1.0,886.3975854492187 2078.4692892795138 1100.5246484375 2158.122604166667,0,0,0
3341,-1,-1.0 -1.0 -1.0 -1.0,886.6726171875 2078.382663845486 1100.7996435546875 2158.0945833333335,0,0,0
3342,-1,-1.0 -1.0 -1.0 -1.0,886.9476489257812 2078.2960384114585 1101.074638671875 2158.0665625,0,0,0
3343,-1,-1.0 -1.0 -1.0 -1.0,887.2226806640625 2078.2094129774305 1101.3496337890624 2158.038541666667,0,0,0
3344,-1,-1.0 -1.0 -1.0 -1.0,887.4977124023437 2078.122787543403 1101.62462890625 2158.0105208333334,0,0,0
3345,-1,-1.0 -1.0 -1.0 -1.0,887.772744140625 2078.036162109375 1101.8996240234376 2157.9825,0,0,0
3346,-1,-1.0 -1.0 -1.0 -1.0,888.0477758789062 2077.949536675347 1102.174619140625 2157.9544791666667,0,0,0
3347,-1,-1.0 -1.0 -1.0 -1.0,888.3228076171876 2077.8629112413196 1102.4496142578125 2157.9264583333334,0,0,0
3348,-1,-1.0 -1.0 -1.0 -1.0,888.5978393554688 2077.7762858072915 1102.724609375 2157.8984375,0,0,0
3349,-1,-1.0 -1.0 -1.0 -1.0,888.87287109375 2077.689660373264 1102.9996044921875 2157.8704166666666,0,0,0
3350,-1,-1.0 -1.0 -1.0 -1.0,889.1479028320313 2077.6030349392363 1103.274599609375 2157.8423958333333,0,0,0
3351,-1,-1.0 -1.0 -1.0 -1.0,889.4229345703125 2077.5164095052082 1103.5495947265624 2157.814375,0,0,0
3352,-1,-1.0 -1.0 -1.0 -1.0,889.6979663085938 2077.4297840711806 1103.82458984375 2157.7863541666666,0,0,0
3353,-1,-1.0 -1.0 -1.0 -1.0,889.972998046875 2077.3431586371526 1104.0995849609376 2157.758333333333,0,0,0
3354,-1,-1.0 -1.0 -1.0 -1.0,890.2480297851563 2077.256533203125 1104.374580078125 2157.7303125,0,0,0
3355,-1,-1.0 -1.0 -1.0 -1.0,890.5230615234375 2077.1699077690973 1104.6495751953125 2157.7022916666665,0,0,0
3356,-1,-1.0 -1.0 -1.0 -1.0,890.7980932617188 2077.0832823350693 1104.9245703125 2157.674270833333,0,0,0
3357,-1,-1.0 -1.0 -1.0 -1.0,891.073125 2076.9966569010417 1105.1995654296875 2157.64625,0,0,0
3358,-1,-1.0 -1.0 -1.0 -1.0,891.3481567382812 2076.910031467014 1105.474560546875 2157.618229166667,0,0,0
3359,-1,-1.0 -1.0 -1.0 -1.0,891.6231884765625 2076.823406032986 1105.7495556640624 2157.5902083333335,0,0,0
3360,-1,-1.0 -1.0 -1.0 -1.0,891.8982202148437 2076.7367805989584 1106.02455078125 2157.5621875,0,0,0
3361,-1,-1.0 -1.0 -1.0 -1.0,892.173251953125 2076.6501551649308 1106.2995458984376 2157.534166666667,0,0,0
3362,-1,-1.0 -1.0 -1.0 -1.0,892.4482836914062 2076.5635297309027 1106.574541015625 2157.5061458333334,0,0,0
3363,-1,-1.0 -1.0 -1.0 -1.0,892.7233154296875 2076.476904296875 1106.8495361328125 2157.478125,0,0,0
3364,-1,-1.0 -1.0 -1.0 -1.0,892.9983471679687 2076.390278862847 1107.12453125 2157.4501041666667,0,0,0
3365,-1,-1.0 -1.0 -1.0 -1.0,893.27337890625 2076.3036534288194 1107.3995263671875 2157.4220833333334,0,0,0
3366,-1,-1.0 -1.0 -1.0 -1.0,893.5484106445313 2076.217027994792 1107.674521484375 2157.3940625,0,0,0
3367,-1,-1.0 -1.0 -1.0 -1.0,893.8234423828125 2076.1304025607637 1107.9495166015624 2157.3660416666667,0,0,0
3368,-1,-1.0 -1.0 -1.0 -1.0,894.0984741210938 2076.043777126736 1108.22451171875 2157.3380208333333,0,0,0
3369,-1,-1.0 -1.0 -1.0 -1.0,894.373505859375 2075.9571516927085 1108.4995068359376 2157.31,0,0,0
3370,-1,-1.0 -1.0 -1.0 -1.0,894.6485375976563 2075.8705262586805 1108.774501953125 2157.2819791666666,0,0,0
3371,-1,-1.0 -1.0 -1.0 -1.0,894.9235693359375 2075.783900824653 1109.0494970703126 2157.2539583333332,0,0,0
3372,-1,-1.0 -1.0 -1.0 -1.0,895.1986010742188 2075.697275390625 1109.3244921875 2157.2259375,0,0,0
3373,-1,-1.0 -1.0 -1.0 -1.0,895.4736328125 2075.610649956597 1109.5994873046875 2157.1979166666665,0,0,0
3374,-1,-1.0 -1.0 -1.0 -1.0,895.7486645507812 2075.5240245225696 1109.874482421875 2157.169895833333,0,0,0
3375,-1,-1.0 -1.0 -1.0 -1.0,896.0236962890625 2075.4373990885415 1110.1494775390624 2157.141875,0,0,0
3376,-1,-1.0 -1.0 -1.0 -1.0,896.2987280273437 2075.350773654514 1110.42447265625 2157.1138541666664,0,0,0
3377,-1,-1.0 -1.0 -1.0 -1.0,896.573759765625 2075.2641482204863 1110.6994677734374 2157.0858333333335,0,0,0
3378,-1,-1.0 -1.0 -1.0 -1.0,896.8487915039062 2075.177522786458 1110.974462890625 2157.0578125,0,0,0
3379,-1,-1.0 -1.0 -1.0 -1.0,897.1238232421875 2075.0908973524306 1111.2494580078126 2157.029791666667,0,0,0
3380,-1,-1.0 -1.0 -1.0 -1.0,897.3988549804687 2075.004271918403 1111.524453125 2157.0017708333335,0,0,0
3381,-1,-1.0 -1.0 -1.0 -1.0,897.67388671875 2074.917646484375 1111.7994482421875 2156.97375,0,0,0
3382,-1,-1.0 -1.0 -1.0 -1.0,897.9489184570313 2074.8310210503473 1112.074443359375 2156.9457291666668,0,0,0
3383,-1,-1.0 -1.0 -1.0 -1.0,898.2239501953125 2074.7443956163193 1112.3494384765625 2156.9177083333334,0,0,0
3384,-1,-1.0 -1.0 -1.0 -1.0,898.4989819335938 2074.6577701822916 1112.62443359375 2156.8896875,0,0,0
3385,-1,-1.0 -1.0 -1.0 -1.0,898.774013671875 2074.571144748264 1112.8994287109374 2156.8616666666667,0,0,0
3386,-1,-1.0 -1.0 -1.0 -1.0,899.0490454101563 2074.484519314236 1113.174423828125 2156.8336458333333,0,0,0
3387,-1,-1.0 -1.0 -1.0 -1.0,899.3240771484375 2074.3978938802084 1113.4494189453126 2156.805625,0,0,0
3388,-1,-1.0 -1.0 -1.0 -1.0,899.5991088867188 2074.3112684461807 1113.7244140625 2156.7776041666666,0,0,0
3389,-1,-1.0 -1.0 -1.0 -1.0,899.874140625 2074.2246430121527 1113.9994091796875 2156.7495833333332,0,0,0
3390,-1,-1.0 -1.0 -1.0 -1.0,900.1491723632812 2074.138017578125 1114.274404296875 2156.7215625,0,0,0
3391,-1,-1.0 -1.0 -1.0 -1.0,900.4242041015625 2074.051392144097 1114.5493994140625 2156.6935416666665,0,0,0
3392,-1,-1.0 -1.0 -1.0 -1.0,900.6992358398437 2073.9647667100694 1114.82439453125 2156.665520833333,0,0,0
3393,-1,-1.0 -1.0 -1.0 -1.0,900.974267578125 2073.878141276042 1115.0993896484374 2156.6375,0,0,0
3394,-1,-1.0 -1.0 -1.0 -1.0,901.2492993164062 2073.7915158420137 1115.374384765625 2156.6094791666665,0,0,0
3395,-1,-1.0 -1.0 -1.0 -1.0,901.5243310546875 2073.704890407986 1115.6493798828126 2156.5814583333336,0,0,0
3396,-1,-1.0 -1.0 -1.0 -1.0,901.7993627929687 2073.6182649739585 1115.924375 2156.5534375,0,0,0
3397,-1,-1.0 -1.0 -1.0 -1.0,902.07439453125 2073.5316395399304 1116.1993701171875 2156.525416666667,0,0,0
3398,-1,-1.0 -1.0 -1.0 -1.0,902.3494262695312 2073.445014105903 1116.474365234375 2156.4973958333335,0,0,0
3399,-1,-1.0 -1.0 -1.0 -1.0,902.6244580078124 2073.358388671875 1116.7493603515625 2156.469375,0,0,0
3400,-1,-1.0 -1.0 -1.0 -1.0,902.8994897460938 2073.271763237847 1117.02435546875 2156.4413541666668,0,0,0
3401,-1,-1.0 -1.0 -1.0 -1.0,903.174521484375 2073.1851378038195 1117.2993505859374 2156.4133333333334,0,0,0
3402,-1,-1.0 -1.0 -1.0 -1.0,903.4495532226563 2073.0985123697915 1117.574345703125 2156.3853125,0,0,0
3403,-1,-1.0 -1.0 -1.0 -1.0,903.7245849609375 2073.011886935764 1117.8493408203126 2156.3572916666667,0,0,0
3404,-1,-1.0 -1.0 -1.0 -1.0,903.9996166992188 2072.9252615017363 1118.1243359375 2156.3292708333333,0,0,0
3405,-1,-1.0 -1.0 -1.0 -1.0,904.2746484375 2072.838636067708 1118.3993310546875 2156.30125,0,0,0
3406,-1,-1.0 -1.0 -1.0 -1.0,904.5496801757813 2072.7520106336806 1118.674326171875 2156.2732291666666,0,0,0
3407,-1,-1.0 -1.0 -1.0 -1.0,904.8247119140625 2072.665385199653 1118.9493212890625 2156.2452083333333,0,0,0
3408,-1,-1.0 -1.0 -1.0 -1.0,905.0997436523437 2072.578759765625 1119.22431640625 2156.2171875,0,0,0
3409,-1,-1.0 -1.0 -1.0 -1.0,905.374775390625 2072.4921343315973 1119.4993115234374 2156.1891666666666,0,0,0
3410,-1,-1.0 -1.0 -1.0 -1.0,905.6498071289062 2072.4055088975692 1119.774306640625 2156.161145833333,0,0,0
3411,-1,-1.0 -1.0 -1.0 -1.0,905.9248388671875 2072.3188834635416 1120.0493017578126 2156.133125,0,0,0
3412,-1,-1.0 -1.0 -1.0 -1.0,906.1998706054687 2072.232258029514 1120.324296875 2156.1051041666665,0,0,0
3413,-1,-1.0 -1.0 -1.0 -1.0,906.47490234375 2072.145632595486 1120.5992919921875 2156.077083333333,0,0,0
3414,-1,-1.0 -1.0 -1.0 -1.0,906.7499340820312 2072.0590071614583 1120.874287109375 2156.0490625,0,0,0
3415,-1,-1.0 -1.0 -1.0 -1.0,907.0249658203124 2071.9723817274307 1121.1492822265625 2156.021041666667,0,0,0
3416,-1,-1.0 -1.0 -1.0 -1.0,907.2999975585938 2071.8857562934027 1121.42427734375 2155.9930208333335,0,0,0
3417,-1,-1.0 -1.0 -1.0 -1.0,907.575029296875 2071.799130859375 1121.6992724609374 2155.965,0,0,0
3418,-1,-1.0 -1.0 -1.0 -1.0,907.8500610351563 2071.7125054253474 1121.974267578125 2155.936979166667,0,0,0
3419,-1,-1.0 -1.0 -1.0 -1.0,908.1250927734375 2071.6258799913194 1122.2492626953126 2155.9089583333334,0,0,0
3420,-1,-1.0 -1.0 -1.0 -1.0,908.4001245117188 2071.5392545572918 1122.5242578125 2155.8809375,0,0,0
3421,-1,-1.0 -1.0 -1.0 -1.0,908.67515625 2071.4526291232637 1122.7992529296876 2155.8529166666667,0,0,0
3422,-1,-1.0 -1.0 -1.0 -1.0,908.9501879882813 2071.366003689236 1123.074248046875 2155.8248958333334,0,0,0
3423,-1,-1.0 -1.0 -1.0 -1.0,909.2252197265625 2071.2793782552085 1123.3492431640625 2155.796875,0,0,0
3424,-1,-1.0 -1.0 -1.0 -1.0,909.5002514648437 2071.1927528211804 1123.62423828125 2155.7688541666666,0,0,0
3425,-1,-1.0 -1.0 -1.0 -1.0,909.775283203125 2071.106127387153 1123.8992333984374 2155.7408333333333,0,0,0
3426,-1,-1.0 -1.0 -1.0 -1.0,910.0503149414062 2071.019501953125 1124.174228515625 2155.7128125,0,0,0
3427,-1,-1.0 -1.0 -1.0 -1.0,910.3253466796875 2070.932876519097 1124.4492236328124 2155.6847916666666,0,0,0
3428,-1,-1.0 -1.0 -1.0 -1.0,910.6003784179687 2070.8462510850695 1124.72421875 2155.656770833333,0,0,0
3429,-1,-1.0 -1.0 -1.0 -1.0,910.87541015625 2070.7596256510415 1124.9992138671876 2155.62875,0,0,0
3430,-1,-1.0 -1.0 -1.0 -1.0,911.1504418945312 2070.673000217014 1125.274208984375 2155.6007291666665,0,0,0
3431,-1,-1.0 -1.0 -1.0 -1.0,911.4254736328126 2070.5863747829862 1125.5492041015625 2155.572708333333,0,0,0
3432,-1,-1.0 -1.0 -1.0 -1.0,911.7005053710938 2070.499749348958 1125.82419921875 2155.5446875,0,0,0
3433,-1,-1.0 -1.0 -1.0 -1.0,911.975537109375 2070.4131239149306 1126.0991943359375 2155.516666666667,0,0,0
3434,-1,-1.0 -1.0 -1.0 -1.0,912.2505688476563 2070.326498480903 1126.374189453125 2155.4886458333335,0,0,0
3435,-1,-1.0 -1.0 -1.0 -1.0,912.5256005859375 2070.239873046875 1126.6491845703124 2155.460625,0,0,0
3436,-1,-1.0 -1.0 -1.0 -1.0,912.8006323242188 2070.1532476128473 1126.9241796875 2155.432604166667,0,0,0
3437,-1,-1.0 -1.0 -1.0 -1.0,913.0756640625 2070.0666221788197 1127.1991748046876 2155.4045833333334,0,0,0
3438,-1,-1.0 -1.0 -1.0 -1.0,913.3506958007813 2069.9799967447916 1127.474169921875 2155.3765625,0,0,0
3439,-1,-1.0 -1.0 -1.0 -1.0,913.6257275390625 2069.893371310764 1127.7491650390625 2155.3485416666667,0,0,0
3440,-1,-1.0 -1.0 -1.0 -1.0,913.9007592773437 2069.806745876736 1128.02416015625 2155.3205208333334,0,0,0
3441,-1,-1.0 -1.0 -1.0 -1.0,914.175791015625 2069.7201204427083 1128.2991552734375 2155.2925,0,0,0
3442,-1,-1.0 -1.0 -1.0 -1.0,914.4508227539062 2069.6334950086807 1128.574150390625 2155.2644791666667,0,0,0
3443,-1,-1.0 -1.0 -1.0 -1.0,914.7258544921875 2069.5468695746526 1128.8491455078124 2155.2364583333333,0,0,0
3444,-1,-1.0 -1.0 -1.0 -1.0,915.0008862304687 2069.460244140625 1129.124140625 2155.2084375,0,0,0
3445,-1,-1.0 -1.0 -1.0 -1.0,915.27591796875 2069.3736187065974 1129.3991357421876 2155.1804166666666,0,0,0
3446,-1,-1.0 -1.0 -1.0 -1.0,915.5509497070312 2069.2869932725694 1129.674130859375 2155.1523958333332,0,0,0
3447,-1,-1.0 -1.0 -1.0 -1.0,915.8259814453126 2069.2003678385418 1129.9491259765625 2155.124375,0,0,0
3448,-1,-1.0 -1.0 -1.0 -1.0,916.1010131835938 2069.1137424045137 1130.22412109375 2155.0963541666665,0,0,0
3449,-1,-1.0 -1.0 -1.0 -1.0,916.376044921875 2069.027116970486 1130.4991162109375 2155.068333333333,0,0,0
3450,-1,-1.0 -1.0 -1.0 -1.0,916.6510766601563 2068.9404915364585 1130.774111328125 2155.0403125,0,0,0
3451,-1,-1.0 -1.0 -1.0 -1.0,916.9261083984375 2068.8538661024304 1131.0491064453124 2155.0122916666664,0,0,0
3452,-1,-1.0 -1.0 -1.0 -1.0,917.2011401367188 2068.767240668403 1131.3241015625 2154.9842708333335,0,0,0
3453,-1,-1.0 -1.0 -1.0 -1.0,917.476171875 2068.680615234375 1131.5990966796876 2154.95625,0,0,0
3454,-1,-1.0 -1.0 -1.0 -1.0,917.7512036132813 2068.593989800347 1131.874091796875 2154.928229166667,0,0,0
3455,-1,-1.0 -1.0 -1.0 -1.0,918.0262353515625 2068.5073643663195 1132.1490869140625 2154.9002083333335,0,0,0
3456,-1,-1.0 -1.0 -1.0 -1.0,918.3012670898438 2068.4207389322914 1132.42408203125 2154.8721875,0,0,0
3457,-1,-1.0 -1.0 -1.0 -1.0,918.576298828125 2068.334113498264 1132.6990771484375 2154.8441666666668,0,0,0
3458,-1,-1.0 -1.0 -1.0 -1.0,918.8513305664062 2068.247488064236 1132.974072265625 2154.8161458333334,0,0,0
3459,-1,-1.0 -1.0 -1.0 -1.0,919.1263623046875 2068.160862630208 1133.2490673828124 2154.788125,0,0,0
3460,-1,-1.0 -1.0 -1.0 -1.0,919.4013940429687 2068.0742371961805 1133.5240625 2154.7601041666667,0,0,0
3461,-1,-1.0 -1.0 -1.0 -1.0,919.67642578125 2067.987611762153 1133.7990576171876 2154.7320833333333,0,0,0
3462,-1,-1.0 -1.0 -1.0 -1.0,919.9514575195312 2067.900986328125 1134.074052734375 2154.7040625,0,0,0
3463,-1,-1.0 -1.0 -1.0 -1.0,920.2264892578125 2067.8143608940973 1134.3490478515625 2154.6760416666666,0,0,0
3464,-1,-1.0 -1.0 -1.0 -1.0,920.5015209960937 2067.7277354600697 1134.62404296875 2154.6480208333332,0,0,0
3465,-1,-1.0 -1.0 -1.0 -1.0,920.776552734375 2067.6411100260416 1134.8990380859375 2154.62,0,0,0
3466,-1,-1.0 -1.0 -1.0 -1.0,921.0515844726563 2067.554484592014 1135.174033203125 2154.5919791666665,0,0,0
3467,-1,-1.0 -1.0 -1.0 -1.0,921.3266162109375 2067.467859157986 1135.4490283203124 2154.563958333333,0,0,0
3468,-1,-1.0 -1.0 -1.0 -1.0,921.6016479492188 2067.3812337239583 1135.7240234375 2154.5359375,0,0,0
3469,-1,-1.0 -1.0 -1.0 -1.0,921.8766796875 2067.2946082899307 1135.9990185546876 2154.5079166666665,0,0,0
3470,-1,-1.0 -1.0 -1.0 -1.0,922.1517114257813 2067.2079828559026 1136.274013671875 2154.4798958333336,0,0,0
3471,-1,-1.0 -1.0 -1.0 -1.0,922.4267431640625 2067.121357421875 1136.5490087890626 2154.451875,0,0,0
3472,-1,-1.0 -1.0 -1.0 -1.0,922.7017749023438 2067.0347319878474 1136.82400390625 2154.423854166667,0,0,0
3473,-1,-1.0 -1.0 -1.0 -1.0,922.976806640625 2066.9481065538193 1137.0989990234375 2154.3958333333335,0,0,0
3474,-1,-1.0 -1.0 -1.0 -1.0,923.2518383789062 2066.8614811197917 1137.373994140625 2154.3678125,0,0,0
3475,-1,-1.0 -1.0 -1.0 -1.0,923.5268701171875 2066.7748556857637 1137.6489892578124 2154.3397916666668,0,0,0
3476,-1,-1.0 -1.0 -1.0 -1.0,923.8019018554687 2066.688230251736 1137.923984375 2154.3117708333334,0,0,0
3477,-1,-1.0 -1.0 -1.0 -1.0,924.07693359375 2066.6016048177084 1138.1989794921874 2154.28375,0,0,0
3478,-1,-1.0 -1.0 -1.0 -1.0,924.3519653320312 2066.5149793836804 1138.473974609375 2154.2557291666667,0,0,0
3479,-1,-1.0 -1.0 -1.0 -1.0,924.6269970703125 2066.428353949653 1138.7489697265626 2154.2277083333333,0,0,0
3480,-1,-1.0 -1.0 -1.0 -1.0,924.9020288085937 2066.341728515625 1139.02396484375 2154.1996875,0,0,0
3481,-1,-1.0 -1.0 -1.0 -1.0,925.177060546875 2066.255103081597 1139.2989599609375 2154.1716666666666,0,0,0
3482,-1,-1.0 -1.0 -1.0 -1.0,925.4520922851563 2066.1684776475695 1139.573955078125 2154.1436458333333,0,0,0
3483,-1,-1.0 -1.0 -1.0 -1.0,925.7271240234375 2066.081852213542 1139.8489501953125 2154.115625,0,0,0
3484,-1,-1.0 -1.0 -1.0 -1.0,926.0021557617188 2065.995226779514 1140.1239453125 2154.0876041666666,0,0,0
3485,-1,-1.0 -1.0 -1.0 -1.0,926.2771875 2065.908601345486 1140.3989404296874 2154.059583333333,0,0,0
3486,-1,-1.0 -1.0 -1.0 -1.0,926.5522192382813 2065.821975911458 1140.673935546875 2154.0315625,0,0,0
3487,-1,-1.0 -1.0 -1.0 -1.0,926.8272509765625 2065.7353504774305 1140.9489306640626 2154.0035416666665,0,0,0
3488,-1,-1.0 -1.0 -1.0 -1.0,927.1022827148438 2065.648725043403 1141.22392578125 2153.975520833333,0,0,0
3489,-1,-1.0 -1.0 -1.0 -1.0,927.377314453125 2065.562099609375 1141.4989208984375 2153.9475,0,0,0
3490,-1,-1.0 -1.0 -1.0 -1.0,927.6523461914062 2065.4754741753472 1141.773916015625 2153.919479166667,0,0,0
3491,-1,-1.0 -1.0 -1.0 -1.0,927.9273779296875 2065.3888487413196 1142.0489111328125 2153.8914583333335,0,0,0
3492,-1,-1.0 -1.0 -1.0 -1.0,928.2024096679687 2065.3022233072916 1142.32390625 2153.8634375,0,0,0
3493,-1,-1.0 -1.0 -1.0 -1.0,928.47744140625 2065.215597873264 1142.5989013671874 2153.835416666667,0,0,0
3494,-1,-1.0 -1.0 -1.0 -1.0,928.7524731445312 2065.128972439236 1142.873896484375 2153.8073958333334,0,0,0
3495,-1,-1.0 -1.0 -1.0 -1.0,929.0275048828125 2065.0423470052083 1143.1488916015626 2153.779375,0,0,0
3496,-1,-1.0 -1.0 -1.0 -1.0,929.3025366210937 2064.9557215711807 1143.42388671875 2153.7513541666667,0,0,0
3497,-1,-1.0 -1.0 -1.0 -1.0,929.577568359375 2064.8690961371526 1143.6988818359375 2153.7233333333334,0,0,0
3498,-1,-1.0 -1.0 -1.0 -1.0,929.8526000976562 2064.782470703125 1143.973876953125 2153.6953125,0.6383869647979736,CE61LYL,0.7375904658186518
3499,-1,-1.0 -1.0 -1.0 -1.0,929.9736938476562 2064.762451171875 1144.0576171875 2153.708984375,0.6388280987739563,CE61LYL,0.7365609964332498
3500,-1,-1.0 -1.0 -1.0 -1.0,931.8975219726562 2068.980712890625 1142.7330322265625 2158.68115234375,0.6291985511779785,CE61LYL,0.7930372216996813
3501,-1,-1.0 -1.0 -1.0 -1.0,931.50146484375 2074.574462890625 1138.59228515625 2160.0,0.6396858096122742,CE61LYL,0.27056633353037635
3502,-1,-1.0 -1.0 -1.0 -1.0,921.4195556640625 2073.649658203125 1137.8917236328125 2160.0,0.638224184513092,CE61WYL,0.39892214934982595
3503,-1,-1.0 -1.0 -1.0 -1.0,919.4634399414062 2077.51171875 1133.8394775390625 2160.0,0.6416714191436768,CE61LYL,0.5481546827591494
3504,-1,-1.0 -1.0 -1.0 -1.0,919.2753092447916 2081.8956705729165 1135.4277750651042 2160.0,0,0,0
3505,-1,-1.0 -1.0 -1.0 -1.0,919.0871785481771 2086.2796223958335 1137.0160725911458 2160.0,0,0,0
3506,-1,-1.0 -1.0 -1.0 -1.0,918.8990478515625 2090.66357421875 1138.6043701171875 2160.0,0.6464638710021973,CE61WYL,0.22003474558009317
3507,-1,-1.0 -1.0 -1.0 -1.0,917.9379272460938 2093.193115234375 1135.786865234375 2160.0,0.6565390825271606,CE61MYI,0.14085288309307079
3508,-1,-1.0 -1.0 -1.0 -1.0,922.1845092773438 2100.740234375 1128.4989013671875 2160.0,0.635595440864563,CF61MYI,0.054582674782964996
204,1,2055.6321480589377 1098.8323399618985 2559.9764810489896 1542.9422014497486,2224.409423828125 1378.6900634765625 2397.832275390625 1453.5440673828125,0.33611980080604553,AP05JEQ,0.38753369185290304
205,1,2055.2919351627293 1099.1190258816755 2561.940370391592 1544.5962483154494,2224.49560546875 1378.7550048828125 2397.72802734375 1453.508544921875,0.3370303511619568,AP05JEQ,0.38753369185290304
206,1,2054.147359008515 1101.6909050045722 2560.959877278471 1547.1971003285455,2226.433837890625 1377.9700927734375 2405.162109375 1458.7825927734375,0.4551343619823456,AP05JEO,0.6512098966868168
207,1,2053.3661354221713 1104.07487891916 2560.7962140938153 1548.938321926498,2223.7432861328125 1380.0509033203125 2405.215576171875 1458.4398803710938,0,0,0
